Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,Age-standardized death rate per 100 000 standard population,Death rate per 100 000 population
CSA,Central and South America,COL,Colombia,1998,Unknown,Age35_39,[35-39],0,0,,
CSA,Central and South America,COL,Colombia,1998,Unknown,Age40_44,[40-44],1,16.66666667,,
CSA,Central and South America,COL,Colombia,1998,Unknown,Age45_49,[45-49],0,0,,
CSA,Central and South America,COL,Colombia,2012,Unknown,Age40_44,[40-44],0,,,
CSA,Central and South America,COL,Colombia,2012,Unknown,Age45_49,[45-49],0,0,,
CSA,Central and South America,COL,Colombia,2012,Unknown,Age50_54,[50-54],0,0,,
CSA,Central and South America,BRA,Brazil,2019,Unknown,Age50_54,[50-54],0,0,,
CSA,Central and South America,ARG,Argentina,2001,Unknown,Age35_39,[35-39],0,,,
CSA,Central and South America,ARG,Argentina,2001,Unknown,Age40_44,[40-44],1,33.33333333,,
CSA,Central and South America,ARG,Argentina,2008,Unknown,Age50_54,[50-54],0,0,,
CSA,Central and South America,ARG,Argentina,2009,Unknown,Age40_44,[40-44],0,0,,
CSA,Central and South America,ARG,Argentina,2009,Unknown,Age45_49,[45-49],0,0,,
CSA,Central and South America,ARG,Argentina,2009,Unknown,Age50_54,[50-54],0,0,,
CSA,Central and South America,ARG,Argentina,2013,Unknown,Age35_39,[35-39],0,0,,
CSA,Central and South America,ARG,Argentina,2013,Unknown,Age40_44,[40-44],0,0,,
CSA,Central and South America,MEX,Mexico,2004,Unknown,Age35_39,[35-39],0,0,,
CSA,Central and South America,MEX,Mexico,2004,Unknown,Age40_44,[40-44],0,0,,
CSA,Central and South America,MEX,Mexico,2004,Unknown,Age45_49,[45-49],0,0,,
CSA,Central and South America,URY,Uruguay,2004,Unknown,Age35_39,[35-39],0,,,
CSA,Central and South America,URY,Uruguay,2004,Unknown,Age40_44,[40-44],0,,,
CSA,Central and South America,URY,Uruguay,2004,Unknown,Age45_49,[45-49],0,0,,
CSA,Central and South America,URY,Uruguay,2004,Unknown,Age50_54,[50-54],1,50,,
CSA,Central and South America,URY,Uruguay,2006,Unknown,Age40_44,[40-44],0,,,
CSA,Central and South America,URY,Uruguay,2006,Unknown,Age45_49,[45-49],0,,,
CSA,Central and South America,URY,Uruguay,2006,Unknown,Age50_54,[50-54],0,0,,
CSA,Central and South America,ARG,Argentina,2018,Unknown,Age35_39,[35-39],1,11.11111111,,
CSA,Central and South America,MEX,Mexico,2020,Unknown,Age35_39,[35-39],0,0,,
CSA,Central and South America,MEX,Mexico,2003,Unknown,Age50_54,[50-54],0,0,,
CSA,Central and South America,MEX,Mexico,2006,Unknown,Age35_39,[35-39],0,0,,
CSA,Central and South America,MEX,Mexico,2006,Unknown,Age40_44,[40-44],0,0,,
CSA,Central and South America,MEX,Mexico,2006,Unknown,Age45_49,[45-49],0,0,,
CSA,Central and South America,MEX,Mexico,2006,Unknown,Age50_54,[50-54],0,0,,
CSA,Central and South America,MEX,Mexico,2007,Unknown,Age35_39,[35-39],0,0,,
CSA,Central and South America,MEX,Mexico,2011,Unknown,Age35_39,[35-39],0,0,,
CSA,Central and South America,MEX,Mexico,2012,Unknown,Age35_39,[35-39],0,0,,
CSA,Central and South America,MEX,Mexico,2013,Unknown,Age35_39,[35-39],1,11.11111111,,
CSA,Central and South America,ARG,Argentina,2017,Unknown,Age40_44,[40-44],0,0,,
CSA,Central and South America,ARG,Argentina,2017,Unknown,Age45_49,[45-49],1,5.88235294,,
CSA,Central and South America,ARG,Argentina,2017,Unknown,Age50_54,[50-54],0,0,,
CSA,Central and South America,ARG,Argentina,2016,Unknown,Age35_39,[35-39],1,50,,
CSA,Central and South America,ARG,Argentina,2016,Unknown,Age40_44,[40-44],0,0,,
CSA,Central and South America,ARG,Argentina,2015,Unknown,Age35_39,[35-39],0,0,,
CSA,Central and South America,ARG,Argentina,2015,Unknown,Age40_44,[40-44],0,0,,
CSA,Central and South America,MEX,Mexico,2018,Unknown,Age35_39,[35-39],0,0,,
CSA,Central and South America,MEX,Mexico,2018,Unknown,Age40_44,[40-44],0,0,,
CSA,Central and South America,MEX,Mexico,2018,Unknown,Age45_49,[45-49],0,0,,
CSA,Central and South America,MEX,Mexico,2018,Unknown,Age50_54,[50-54],0,0,,
CSA,Central and South America,ARG,Argentina,2014,Unknown,Age50_54,[50-54],0,0,,
CSA,Central and South America,MEX,Mexico,1998,Unknown,Age35_39,[35-39],0,0,,
CSA,Central and South America,MEX,Mexico,1998,Unknown,Age45_49,[45-49],0,0,,
CSA,Central and South America,MEX,Mexico,2004,Unknown,Age50_54,[50-54],0,,,
CSA,Central and South America,MEX,Mexico,2007,Unknown,Age40_44,[40-44],0,0,,
CSA,Central and South America,MEX,Mexico,2007,Unknown,Age50_54,[50-54],0,0,,
CSA,Central and South America,MEX,Mexico,2011,Unknown,Age40_44,[40-44],0,0,,
CSA,Central and South America,MEX,Mexico,2011,Unknown,Age50_54,[50-54],0,0,,
CSA,Central and South America,MEX,Mexico,2012,Unknown,Age40_44,[40-44],0,0,,
CSA,Central and South America,MEX,Mexico,2012,Unknown,Age50_54,[50-54],0,0,,
CSA,Central and South America,MEX,Mexico,2013,Unknown,Age40_44,[40-44],0,0,,
CSA,Central and South America,MEX,Mexico,2013,Unknown,Age50_54,[50-54],0,0,,
CSA,Central and South America,URY,Uruguay,2002,Unknown,Age40_44,[40-44],0,,,
CSA,Central and South America,URY,Uruguay,2002,Unknown,Age50_54,[50-54],0,,,
CSA,Central and South America,URY,Uruguay,2006,Unknown,Age35_39,[35-39],0,,,
CSA,Central and South America,ARG,Argentina,2020,Unknown,Age35_39,[35-39],2,4.44444444,,
CSA,Central and South America,ARG,Argentina,2020,Unknown,Age45_49,[45-49],3,5.45454545,,
CSA,Central and South America,ARG,Argentina,2019,Unknown,Age40_44,[40-44],0,0,,
CSA,Central and South America,ARG,Argentina,2019,Unknown,Age50_54,[50-54],0,0,,
CSA,Central and South America,ARG,Argentina,2018,Unknown,Age40_44,[40-44],0,0,,
EU,Europe,BEL,Belgium,1998,Unknown,Age40_44,[40-44],0,,,
CSA,Central and South America,BRA,Brazil,1997,Unknown,Age50_54,[50-54],0,0,,
CSA,Central and South America,BRA,Brazil,1998,Unknown,Age50_54,[50-54],1,2.04081633,,
CSA,Central and South America,BRA,Brazil,2001,Unknown,Age50_54,[50-54],0,0,,
CSA,Central and South America,BRA,Brazil,2002,Unknown,Age35_39,[35-39],1,14.28571429,,
CSA,Central and South America,BRA,Brazil,2002,Unknown,Age45_49,[45-49],0,0,,
CSA,Central and South America,BRA,Brazil,2005,Unknown,Age50_54,[50-54],0,0,,
CSA,Central and South America,BRA,Brazil,2009,Unknown,Age40_44,[40-44],0,0,,
CSA,Central and South America,BRA,Brazil,2009,Unknown,Age50_54,[50-54],0,0,,
CSA,Central and South America,BRA,Brazil,2011,Unknown,Age50_54,[50-54],0,0,,
CSA,Central and South America,BRA,Brazil,2012,Unknown,Age40_44,[40-44],0,0,,
CSA,Central and South America,BRA,Brazil,2014,Unknown,Age45_49,[45-49],0,0,,
CSA,Central and South America,COL,Colombia,1999,Unknown,Age35_39,[35-39],0,0,,
CSA,Central and South America,COL,Colombia,1999,Unknown,Age45_49,[45-49],0,0,,
CSA,Central and South America,COL,Colombia,2003,Unknown,Age45_49,[45-49],0,0,,
CSA,Central and South America,COL,Colombia,2007,Unknown,Age35_39,[35-39],0,0,,
CSA,Central and South America,COL,Colombia,2007,Unknown,Age45_49,[45-49],0,0,,
CSA,Central and South America,COL,Colombia,2013,Unknown,Age45_49,[45-49],0,0,,
CSA,Central and South America,GTM,Guatemala,1986,Unknown,Age40_44,[40-44],0,0,,
CSA,Central and South America,GUY,Guyana,2013,Unknown,Age50_54,[50-54],0,0,,
CSA,Central and South America,BRA,Brazil,2020,Unknown,Age40_44,[40-44],0,0,,
AF,Africa,ZAF,South Africa,1999,Unknown,Age45_49,[45-49],0,0,,
AF,Africa,ZAF,South Africa,1999,Unknown,Age50_54,[50-54],0,0,,
AF,Africa,ZAF,South Africa,2005,Unknown,Age35_39,[35-39],0,0,,
AF,Africa,ZAF,South Africa,2005,Unknown,Age40_44,[40-44],1,1.25,,
AF,Africa,ZAF,South Africa,2005,Unknown,Age45_49,[45-49],0,0,,
AF,Africa,ZAF,South Africa,2007,Unknown,Age35_39,[35-39],0,0,,
AF,Africa,ZAF,South Africa,2007,Unknown,Age40_44,[40-44],0,0,,
AF,Africa,ZAF,South Africa,2003,Unknown,Age35_39,[35-39],0,0,,
AF,Africa,ZAF,South Africa,2003,Unknown,Age40_44,[40-44],0,0,,
AF,Africa,ZAF,South Africa,2003,Unknown,Age45_49,[45-49],0,0,,
AF,Africa,ZAF,South Africa,2003,Unknown,Age50_54,[50-54],0,0,,
AF,Africa,ZAF,South Africa,2004,Unknown,Age45_49,[45-49],0,0,,
AF,Africa,ZAF,South Africa,2004,Unknown,Age50_54,[50-54],1,2.22222222,,
AF,Africa,ZAF,South Africa,2012,Unknown,Age35_39,[35-39],0,0,,
AF,Africa,ZAF,South Africa,2012,Unknown,Age40_44,[40-44],0,0,,
AF,Africa,ZAF,South Africa,2013,Unknown,Age50_54,[50-54],0,0,,
AF,Africa,ZAF,South Africa,2014,Unknown,Age35_39,[35-39],0,0,,
AF,Africa,ZAF,South Africa,2014,Unknown,Age40_44,[40-44],0,0,,
AF,Africa,ZAF,South Africa,2014,Unknown,Age45_49,[45-49],1,1.36986301,,
AF,Africa,ZAF,South Africa,2014,Unknown,Age50_54,[50-54],0,0,,
AF,Africa,ZAF,South Africa,2016,Unknown,Age35_39,[35-39],1,0.63694268,,
AF,Africa,ZAF,South Africa,2016,Unknown,Age40_44,[40-44],0,0,,
CSA,Central and South America,BRA,Brazil,2015,Unknown,Age35_39,[35-39],0,0,,
CSA,Central and South America,BRA,Brazil,2015,Unknown,Age40_44,[40-44],0,0,,
CSA,Central and South America,BRA,Brazil,2015,Unknown,Age45_49,[45-49],0,0,,
CSA,Central and South America,BRA,Brazil,2015,Unknown,Age50_54,[50-54],0,0,,
CSA,Central and South America,COL,Colombia,2013,Unknown,Age35_39,[35-39],0,,,
CSA,Central and South America,GTM,Guatemala,1986,Unknown,Age45_49,[45-49],0,0,,
CSA,Central and South America,GTM,Guatemala,1986,Unknown,Age50_54,[50-54],0,,,
CSA,Central and South America,GTM,Guatemala,1988,Unknown,Age35_39,[35-39],0,0,,
CSA,Central and South America,GTM,Guatemala,1988,Unknown,Age40_44,[40-44],0,,,
CSA,Central and South America,GTM,Guatemala,1988,Unknown,Age45_49,[45-49],0,0,,
CSA,Central and South America,GUY,Guyana,2013,Unknown,Age35_39,[35-39],0,0,,
CSA,Central and South America,GUY,Guyana,2013,Unknown,Age40_44,[40-44],0,0,,
CSA,Central and South America,BRA,Brazil,2018,Unknown,Age50_54,[50-54],0,0,,
CSA,Central and South America,BRA,Brazil,2020,Unknown,Age50_54,[50-54],0,0,,
CSA,Central and South America,BRA,Brazil,2019,Unknown,Age40_44,[40-44],0,0,,
CSA,Central and South America,BRA,Brazil,2018,Unknown,Age35_39,[35-39],0,0,,
CSA,Central and South America,BRA,Brazil,2018,Unknown,Age45_49,[45-49],0,0,,
CSA,Central and South America,BRA,Brazil,2017,Unknown,Age35_39,[35-39],0,0,,
CSA,Central and South America,BRA,Brazil,2017,Unknown,Age45_49,[45-49],0,0,,
CSA,Central and South America,BRA,Brazil,2016,Unknown,Age35_39,[35-39],1,33.33333333,,
CSA,Central and South America,MEX,Mexico,2020,Unknown,Age40_44,[40-44],0,0,,
CSA,Central and South America,MEX,Mexico,2019,Unknown,Age35_39,[35-39],0,0,,
CSA,Central and South America,MEX,Mexico,2019,Unknown,Age40_44,[40-44],0,0,,
CSA,Central and South America,URY,Uruguay,2015,Unknown,Age35_39,[35-39],0,,,
CSA,Central and South America,URY,Uruguay,2015,Unknown,Age40_44,[40-44],0,,,
CSA,Central and South America,MEX,Mexico,2017,Unknown,Age50_54,[50-54],0,0,,
CSA,Central and South America,MEX,Mexico,2015,Unknown,Age35_39,[35-39],0,,,
CSA,Central and South America,MEX,Mexico,2015,Unknown,Age40_44,[40-44],0,0,,
CSA,Central and South America,MEX,Mexico,2015,Unknown,Age45_49,[45-49],0,0,,
CSA,Central and South America,URY,Uruguay,2016,Unknown,Age40_44,[40-44],0,,,
CSA,Central and South America,URY,Uruguay,2016,Unknown,Age45_49,[45-49],0,,,
CSA,Central and South America,URY,Uruguay,2016,Unknown,Age50_54,[50-54],0,,,
CSA,Central and South America,ARG,Argentina,2018,Unknown,Age50_54,[50-54],0,0,,
CSA,Central and South America,ARG,Argentina,2017,Unknown,Age35_39,[35-39],0,0,,
CSA,Central and South America,ARG,Argentina,2016,Unknown,Age45_49,[45-49],1,33.33333333,,
CSA,Central and South America,ARG,Argentina,2015,Unknown,Age50_54,[50-54],0,0,,
CSA,Central and South America,MEX,Mexico,2020,Unknown,Age50_54,[50-54],0,0,,
CSA,Central and South America,MEX,Mexico,2019,Unknown,Age50_54,[50-54],0,0,,
CSA,Central and South America,MEX,Mexico,2017,Unknown,Age35_39,[35-39],1,14.28571429,,
CSA,Central and South America,MEX,Mexico,2017,Unknown,Age45_49,[45-49],0,0,,
CSA,Central and South America,MEX,Mexico,2016,Unknown,Age40_44,[40-44],0,0,,
NAC,North America and the Caribbean,DOM,Dominican Republic,2003,Unknown,Age35_39,[35-39],0,0,,
NAC,North America and the Caribbean,DOM,Dominican Republic,2003,Unknown,Age40_44,[40-44],0,,,
NAC,North America and the Caribbean,DOM,Dominican Republic,2012,Unknown,Age35_39,[35-39],0,,,
NAC,North America and the Caribbean,DOM,Dominican Republic,2012,Unknown,Age40_44,[40-44],0,,,
NAC,North America and the Caribbean,DOM,Dominican Republic,2012,Unknown,Age45_49,[45-49],1,25,,
NAC,North America and the Caribbean,DOM,Dominican Republic,2012,Unknown,Age50_54,[50-54],0,,,
AS,Asia,IRN,Iran (Islamic Republic of),2014,Unknown,Age35_39,[35-39],0,0,,
AS,Asia,IRN,Iran (Islamic Republic of),2014,Unknown,Age40_44,[40-44],0,0,,
CSA,Central and South America,SUR,Suriname,1997,Unknown,Age50_54,[50-54],0,,,
CSA,Central and South America,SUR,Suriname,1999,Unknown,Age35_39,[35-39],0,0,,
CSA,Central and South America,SUR,Suriname,1999,Unknown,Age40_44,[40-44],1,33.33333333,,
CSA,Central and South America,SUR,Suriname,1999,Unknown,Age45_49,[45-49],0,,,
CSA,Central and South America,SUR,Suriname,2000,Unknown,Age35_39,[35-39],0,,,
NAC,North America and the Caribbean,DOM,Dominican Republic,2004,Unknown,Age35_39,[35-39],0,0,,
NAC,North America and the Caribbean,DOM,Dominican Republic,2004,Unknown,Age40_44,[40-44],0,0,,
NAC,North America and the Caribbean,DOM,Dominican Republic,2009,Unknown,Age35_39,[35-39],0,0,,
NAC,North America and the Caribbean,DOM,Dominican Republic,2009,Unknown,Age40_44,[40-44],0,0,,
NAC,North America and the Caribbean,DOM,Dominican Republic,2009,Unknown,Age45_49,[45-49],0,0,,
NAC,North America and the Caribbean,DOM,Dominican Republic,2002,Unknown,Age35_39,[35-39],0,,,
CSA,Central and South America,MEX,Mexico,2016,Unknown,Age50_54,[50-54],0,0,,
CSA,Central and South America,URY,Uruguay,2015,Unknown,Age45_49,[45-49],0,,,
CSA,Central and South America,MEX,Mexico,2007,Unknown,Age45_49,[45-49],0,0,,
CSA,Central and South America,MEX,Mexico,2011,Unknown,Age45_49,[45-49],1,16.66666667,,
CSA,Central and South America,MEX,Mexico,2012,Unknown,Age45_49,[45-49],0,0,,
CSA,Central and South America,MEX,Mexico,2013,Unknown,Age45_49,[45-49],1,12.5,,
CSA,Central and South America,URY,Uruguay,2002,Unknown,Age35_39,[35-39],1,100,,
CSA,Central and South America,URY,Uruguay,2002,Unknown,Age45_49,[45-49],0,,,
CSA,Central and South America,ARG,Argentina,2020,Unknown,Age40_44,[40-44],1,2.3255814,,
CSA,Central and South America,ARG,Argentina,2020,Unknown,Age50_54,[50-54],1,0.92592593,,
CSA,Central and South America,ARG,Argentina,2019,Unknown,Age35_39,[35-39],0,0,,
CSA,Central and South America,ARG,Argentina,2019,Unknown,Age45_49,[45-49],0,0,,
CSA,Central and South America,ARG,Argentina,2018,Unknown,Age45_49,[45-49],1,9.09090909,,
CSA,Central and South America,ARG,Argentina,2016,Unknown,Age50_54,[50-54],0,0,,
CSA,Central and South America,ARG,Argentina,2015,Unknown,Age45_49,[45-49],0,0,,
CSA,Central and South America,MEX,Mexico,2020,Unknown,Age45_49,[45-49],0,0,,
CSA,Central and South America,MEX,Mexico,2019,Unknown,Age45_49,[45-49],1,50,,
CSA,Central and South America,MEX,Mexico,2017,Unknown,Age40_44,[40-44],0,0,,
CSA,Central and South America,MEX,Mexico,2016,Unknown,Age35_39,[35-39],0,0,,
CSA,Central and South America,MEX,Mexico,2016,Unknown,Age45_49,[45-49],0,0,,
CSA,Central and South America,MEX,Mexico,2015,Unknown,Age50_54,[50-54],0,0,,
CSA,Central and South America,URY,Uruguay,2016,Unknown,Age35_39,[35-39],0,,,
CSA,Central and South America,URY,Uruguay,2015,Unknown,Age50_54,[50-54],0,,,
CSA,Central and South America,BRA,Brazil,2016,Unknown,Age45_49,[45-49],0,0,,
AS,Asia,OMN,Oman,2014,Unknown,Age35_39,[35-39],0,,,
